         84298311 function calls (84271918 primitive calls) in 78.872 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 legend_handler.py:670(__init__)
        2    0.000    0.000    0.000    0.000 legend_handler.py:70(update_prop)
        1    0.000    0.000    0.000    0.000 legend_handler.py:708(HandlerPolyCollection)
        2    0.000    0.000    0.000    0.000 legend_handler.py:78(adjust_drawing_area)
        2    0.000    0.000    0.000    0.000 legend_handler.py:87(legend_artist)
        1    0.000    0.000    0.000    0.000 legendre.py:1613(Legendre)
        1    0.000    0.000    0.000    0.000 legendre.py:83(<module>)
        1    0.000    0.000    0.000    0.000 lgmres.py:4(<module>)
        1    0.000    0.000    0.001    0.001 lil.py:2(<module>)
        1    0.000    0.000    0.000    0.000 lil.py:23(lil_matrix)
        1    0.000    0.000    0.004    0.004 linalg.py:10(<module>)
        4    0.000    0.000    0.000    0.000 linalg.py:111(get_linalg_error_extobj)
        4    0.000    0.000    0.000    0.000 linalg.py:116(_makearray)
        8    0.000    0.000    0.000    0.000 linalg.py:121(isComplexType)
        4    0.000    0.000    0.000    0.000 linalg.py:134(_realType)
        4    0.000    0.000    0.000    0.000 linalg.py:144(_commonType)
        4    0.000    0.000    0.000    0.000 linalg.py:203(_assertRankAtLeast2)
        4    0.000    0.000    0.000    0.000 linalg.py:209(_assertNdSquareness)
        4    0.000    0.000    0.000    0.000 linalg.py:482(_unary_dispatcher)
        4    0.000    0.000    0.000    0.000 linalg.py:486(inv)
        1    0.000    0.000    0.000    0.000 linalg.py:52(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:82(_determine_error_states)
        1    0.000    0.000    0.000    0.000 linalg_version.py:1(<module>)
       72    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
       72    0.000    0.000    0.001    0.000 linecache.py:15(getline)
       72    0.000    0.000    0.001    0.000 linecache.py:37(getlines)
       24    0.000    0.000    0.000    0.000 linecache.py:53(checkcache)
        1    0.000    0.000    0.002    0.002 linecache.py:6(<module>)
        1    0.000    0.000    0.001    0.001 linecache.py:82(updatecache)
      112    0.000    0.000    0.011    0.000 lines.py:1021(get_path)
      288    0.000    0.000    0.001    0.000 lines.py:1038(set_antialiased)
      288    0.000    0.000    0.000    0.000 lines.py:1050(set_color)
      288    0.000    0.000    0.001    0.000 lines.py:1061(set_drawstyle)
      288    0.001    0.000    0.001    0.000 lines.py:1095(set_linewidth)
      576    0.001    0.000    0.001    0.000 lines.py:1112(_split_drawstyle_linestyle)
      288    0.001    0.000    0.003    0.000 lines.py:1145(set_linestyle)
      288    0.000    0.000    0.000    0.000 lines.py:1212(set_markeredgecolor)
      288    0.000    0.000    0.001    0.000 lines.py:1227(set_markeredgewidth)
      288    0.001    0.000    0.006    0.000 lines.py:1241(set_markerfacecolor)
      288    0.000    0.000    0.003    0.000 lines.py:1255(set_markerfacecoloralt)
      288    0.000    0.000    0.001    0.000 lines.py:1269(set_markersize)
      639    0.001    0.000    0.001    0.000 lines.py:1282(set_xdata)
      621    0.000    0.000    0.001    0.000 lines.py:1294(set_ydata)
       90    0.000    0.000    0.003    0.000 lines.py:1327(update_from)
      288    0.000    0.000    0.001    0.000 lines.py:1352(set_dash_joinstyle)
      288    0.000    0.000    0.001    0.000 lines.py:1367(set_solid_joinstyle)
      288    0.001    0.000    0.001    0.000 lines.py:1398(set_dash_capstyle)
      288    0.000    0.000    0.001    0.000 lines.py:1412(set_solid_capstyle)
       24    0.000    0.000    0.000    0.000 lines.py:1442(is_dashed)
        1    0.000    0.000    0.000    0.000 lines.py:1451(VertexSelector)
        1    0.000    0.000    0.000    0.000 lines.py:204(Line2D)
      288    0.007    0.000    0.059    0.000 lines.py:273(__init__)
      310    0.000    0.000    0.001    0.000 lines.py:31(_get_dash_pattern)
        1    0.000    0.000    0.008    0.008 lines.py:4(<module>)
      110    0.000    0.000    0.000    0.000 lines.py:521(get_fillstyle)
      288    0.000    0.000    0.000    0.000 lines.py:550(set_markevery)
      637    0.001    0.000    0.001    0.000 lines.py:59(_scale_dashes)
       55    0.000    0.000    0.000    0.000 lines.py:602(get_markevery)
      312    0.000    0.000    0.001    0.000 lines.py:635(axes)
      288    0.000    0.000    0.001    0.000 lines.py:648(set_data)
      143    0.003    0.000    0.015    0.000 lines.py:667(recache)
       55    0.001    0.000    0.004    0.000 lines.py:709(_transform_path)
       79    0.000    0.000    0.001    0.000 lines.py:724(_get_transformed_path)
      288    0.000    0.000    0.001    0.000 lines.py:733(set_transform)
       24    0.000    0.000    0.000    0.000 lines.py:746(_is_sorted)
      117    0.006    0.000    0.097    0.001 lines.py:751(draw)
       55    0.000    0.000    0.000    0.000 lines.py:896(get_drawstyle)
       55    0.000    0.000    0.000    0.000 lines.py:928(get_markeredgecolor)
      165    0.000    0.000    0.001    0.000 lines.py:953(_get_markerfacecolor)
       55    0.000    0.000    0.000    0.000 lines.py:963(get_markerfacecolor)
        1    0.000    0.000    0.000    0.000 linesearch.py:13(<module>)
        1    0.000    0.000    0.000    0.000 linesearch.py:26(LineSearchWarning)
        1    0.000    0.000    0.000    0.000 linsolve.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linsolve.py:25(MatrixRankWarning)
        1    0.000    0.000    0.000    0.000 literals.py:4(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:23(_FailedTest)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 loader.py:77(__init__)
        1    0.000    0.000    0.000    0.000 lobpcg.py:18(<module>)
       27    0.000    0.000    0.000    0.000 locale.py:647(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 lock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 log.py:160(NullHandler)
        1    0.000    0.000    0.000    0.000 log.py:172(emit)
        1    0.000    0.000    0.000    0.000 log.py:225(ProgressMeter)
        1    0.000    0.000    0.000    0.000 log.py:82(<module>)
        1    0.000    0.000    0.000    0.000 lsmr.py:17(<module>)
        1    0.000    0.000    0.000    0.000 lsoda.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lsoda.py:175(LsodaDenseOutput)
        1    0.000    0.000    0.000    0.000 lsoda.py:7(LSODA)
        1    0.000    0.000    0.001    0.001 lsq_linear.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lsqr.py:50(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.000    0.000 lzma.py:9(<module>)
        1    0.000    0.000    0.000    0.000 machar.py:18(MachAr)
        1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
        1    0.000    0.000    0.001    0.001 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:26(StdoutRefactoringTool)
        1    0.000    0.000    0.021    0.021 main.py:3(<module>)
        1    0.000    0.000    0.000    0.000 main.py:55(TestProgram)
        1    0.000    0.000    0.000    0.000 markers.py:146(<module>)
        1    0.000    0.000    0.000    0.000 markers.py:165(MarkerStyle)
      378    0.001    0.000    0.015    0.000 markers.py:223(__init__)
      756    0.001    0.000    0.010    0.000 markers.py:245(_recache)
       55    0.000    0.000    0.000    0.000 markers.py:258(__bool__)
      248    0.000    0.000    0.000    0.000 markers.py:264(get_fillstyle)
      378    0.001    0.000    0.001    0.000 markers.py:267(set_fillstyle)
       55    0.000    0.000    0.000    0.000 markers.py:283(get_joinstyle)
       55    0.000    0.000    0.000    0.000 markers.py:286(get_capstyle)
      145    0.000    0.000    0.000    0.000 markers.py:289(get_marker)
      378    0.002    0.000    0.014    0.000 markers.py:292(set_marker)
       55    0.000    0.000    0.000    0.000 markers.py:318(get_path)
       55    0.000    0.000    0.001    0.000 markers.py:321(get_transform)
       55    0.000    0.000    0.000    0.000 markers.py:324(get_alt_path)
       55    0.000    0.000    0.000    0.000 markers.py:330(get_snap_threshold)
      118    0.000    0.000    0.000    0.000 markers.py:333(_set_nothing)
       24    0.000    0.000    0.000    0.000 markers.py:412(_half_fill)
       24    0.000    0.000    0.001    0.000 markers.py:417(_set_circle)
       57    0.000    0.000    0.002    0.000 markers.py:748(_set_tickleft)
       57    0.000    0.000    0.002    0.000 markers.py:754(_set_tickright)
       61    0.000    0.000    0.002    0.000 markers.py:762(_set_tickup)
       61    0.000    0.000    0.003    0.000 markers.py:768(_set_tickdown)
        1    0.000    0.000    0.000    0.000 matfuncs.py:187(MatrixPowerOperator)
        1    0.000    0.000    0.000    0.000 matfuncs.py:223(ProductOperator)
        1    0.000    0.000    0.000    0.000 matfuncs.py:3(<module>)
        1    0.000    0.000    0.000    0.000 matfuncs.py:353(_ExpmPadeHelper)
        1    0.000    0.000    0.001    0.001 matfuncs.py:5(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:1069(StixSansFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:1077(StandardPsFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:1260(FontConstantsBase)
        1    0.000    0.000    0.000    0.000 mathtext.py:1296(ComputerModernFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1307(STIXFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1316(STIXSansFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1323(DejaVuSerifFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1327(DejaVuSansFontConstants)
        1    0.000    0.000    0.000    0.000 mathtext.py:1368(MathTextWarning)
        1    0.000    0.000    0.000    0.000 mathtext.py:1372(Node)
        1    0.000    0.000    0.000    0.000 mathtext.py:1403(Box)
        1    0.000    0.000    0.000    0.000 mathtext.py:142(MathtextBackendAgg)
        1    0.000    0.000    0.000    0.000 mathtext.py:1430(Vbox)
        1    0.000    0.000    0.000    0.000 mathtext.py:1438(Hbox)
        1    0.000    0.000    0.000    0.000 mathtext.py:1446(Char)
        1    0.000    0.000    0.000    0.000 mathtext.py:1526(Accent)
        1    0.000    0.000    0.000    0.000 mathtext.py:1556(List)
        1    0.000    0.000    0.004    0.004 mathtext.py:16(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:1618(Hlist)
        1    0.000    0.000    0.000    0.000 mathtext.py:1731(Vlist)
        1    0.000    0.000    0.000    0.000 mathtext.py:1807(Rule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1825(Hrule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1837(Vrule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1847(Glue)
        1    0.000    0.000    0.000    0.000 mathtext.py:1881(GlueSpec)
        8    0.000    0.000    0.000    0.000 mathtext.py:1885(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:1921(Fil)
        1    0.000    0.000    0.000    0.000 mathtext.py:1926(Fill)
        1    0.000    0.000    0.000    0.000 mathtext.py:1931(Filll)
        1    0.000    0.000    0.000    0.000 mathtext.py:1936(NegFil)
        1    0.000    0.000    0.000    0.000 mathtext.py:1941(NegFill)
        1    0.000    0.000    0.000    0.000 mathtext.py:1946(NegFilll)
        1    0.000    0.000    0.000    0.000 mathtext.py:1951(SsGlue)
        1    0.000    0.000    0.000    0.000 mathtext.py:1956(HCentered)
        1    0.000    0.000    0.000    0.000 mathtext.py:1966(VCentered)
        1    0.000    0.000    0.000    0.000 mathtext.py:1975(Kern)
        1    0.000    0.000    0.000    0.000 mathtext.py:2005(SubSuperCluster)
        1    0.000    0.000    0.000    0.000 mathtext.py:2020(AutoHeightChar)
        1    0.000    0.000    0.000    0.000 mathtext.py:2058(AutoWidthChar)
        1    0.000    0.000    0.000    0.000 mathtext.py:2085(Ship)
        1    0.000    0.000    0.000    0.000 mathtext.py:217(MathtextBackendBitmap)
        1    0.000    0.000    0.000    0.000 mathtext.py:224(MathtextBackendPs)
        1    0.000    0.000    0.003    0.003 mathtext.py:2254(Parser)
        1    0.000    0.000    0.000    0.000 mathtext.py:2613(State)
        1    0.000    0.000    0.000    0.000 mathtext.py:269(MathtextBackendPdf)
        1    0.000    0.000    0.003    0.003 mathtext.py:2838(<lambda>)
        1    0.000    0.000    0.003    0.003 mathtext.py:2838(<listcomp>)
    10749    0.001    0.000    0.002    0.000 mathtext.py:2839(<genexpr>)
        1    0.000    0.000    0.000    0.000 mathtext.py:299(MathtextBackendSvg)
        1    0.000    0.000    0.000    0.000 mathtext.py:329(MathtextBackendPath)
        1    0.000    0.000    0.000    0.000 mathtext.py:3310(MathTextParser)
        7    0.000    0.000    0.000    0.000 mathtext.py:3333(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:357(MathtextBackendCairo)
        1    0.000    0.000    0.000    0.000 mathtext.py:386(Fonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:547(TruetypeFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:654(BakomaFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:766(UnicodeFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:87(MathtextBackend)
        1    0.000    0.000    0.000    0.000 mathtext.py:875(DejaVuFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:918(DejaVuSerifFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:934(DejaVuSansFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:950(StixFonts)
        1    0.000    0.000    0.029    0.029 mdamath.py:43(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:24(memmap)
        1    0.000    0.000    0.000    0.000 memory.py:186(<module>)
        1    0.000    0.000    0.000    0.000 memory.py:196(Timestep)
        1    0.000    0.000    0.000    0.000 memory.py:242(MemoryReader)
        1    0.000    0.000    0.000    0.000 message.py:105(Message)
        1    0.000    0.000    0.000    0.000 message.py:1159(EmailMessage)
        1    0.000    0.000    0.001    0.001 message.py:5(<module>)
        1    0.000    0.000    0.000    0.000 message.py:945(MIMEPart)
        1    0.000    0.000    0.015    0.015 minimize_trustregion_constr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 minimize_trustregion_constr.py:26(HessianLinearOperator)
        1    0.000    0.000    0.000    0.000 minimize_trustregion_constr.py:39(LagrangianHessian)
        1    0.000    0.000    0.002    0.002 minpack.py:1(<module>)
        1    0.000    0.000    0.000    0.000 minres.py:1(<module>)
        1    0.000    0.000    0.003    0.003 mio.py:3(<module>)
        1    0.000    0.000    0.000    0.000 mio4.py:2(<module>)
        1    0.000    0.000    0.000    0.000 mio4.py:304(MatFile4Reader)
        1    0.000    0.000    0.000    0.000 mio4.py:449(VarWriter4)
        1    0.000    0.000    0.000    0.000 mio4.py:587(MatFile4Writer)
        1    0.000    0.000    0.000    0.000 mio4.py:80(VarHeader4)
        1    0.000    0.000    0.000    0.000 mio4.py:98(VarReader4)
        1    0.000    0.000    0.000    0.000 mio5.py:110(MatFile5Reader)
        1    0.000    0.000    0.000    0.000 mio5.py:403(EmptyStructMarker)
        1    0.000    0.000    0.000    0.000 mio5.py:465(VarWriter5)
        1    0.000    0.000    0.000    0.000 mio5.py:768(MatFile5Writer)
        1    0.000    0.000    0.001    0.001 mio5.py:8(<module>)
        2    0.000    0.000    0.000    0.000 mio5_params.py:171(_convert_codecs)
        1    0.000    0.000    0.000    0.000 mio5_params.py:212(mat_struct)
        1    0.000    0.000    0.000    0.000 mio5_params.py:222(MatlabObject)
        1    0.000    0.000    0.000    0.000 mio5_params.py:239(MatlabFunction)
        1    0.000    0.000    0.000    0.000 mio5_params.py:246(MatlabOpaque)
        1    0.000    0.000    0.000    0.000 mio5_params.py:6(<module>)
        4    0.000    0.000    0.000    0.000 miobase.py:138(convert_dtypes)
        1    0.000    0.000    0.000    0.000 miobase.py:27(MatReadError)
        1    0.000    0.000    0.000    0.000 miobase.py:31(MatWriteError)
        1    0.000    0.000    0.000    0.000 miobase.py:321(MatVarReader)
        1    0.000    0.000    0.000    0.000 miobase.py:335(MatFileReader)
        1    0.000    0.000    0.000    0.000 miobase.py:35(MatReadWarning)
        1    0.000    0.000    0.000    0.000 miobase.py:7(<module>)
        1    0.000    0.000    0.002    0.002 misc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 misc.py:11(LinAlgWarning)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
       20    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
       14    0.000    0.000    0.000    0.000 mixins.py:30(_reflected_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:40(_inplace_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:48(_numeric_methods)
        4    0.000    0.000    0.000    0.000 mixins.py:55(_unary_method)
        1    0.000    0.000    0.000    0.000 mixins.py:63(NDArrayOperatorsMixin)
        1    0.000    0.000    0.000    0.000 mlab.py:1398(GaussianKDE)
        1    0.000    0.000    0.001    0.001 mlab.py:54(<module>)
        1    0.000    0.000    0.000    0.000 mmio.py:105(MMFile)
        1    0.000    0.000    0.000    0.000 mmio.py:5(<module>)
        1    0.000    0.000    0.002    0.002 mmtf_reader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mmtf_reader.py:6(MMTFDecoder)
        1    0.000    0.000    0.000    0.000 mmtf_writer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mmtf_writer.py:13(Group)
        1    0.000    0.000    0.000    0.000 mmtf_writer.py:207(MMTFEncoder)
        1    0.000    0.000    0.000    0.000 mmtf_writer.py:68(TemplateEncoder)
        1    0.000    0.000    0.000    0.000 model.py:1(<module>)
        1    0.000    0.000    0.000    0.000 model.py:102(PrimitiveType)
        2    0.000    0.000    0.000    0.000 model.py:12(qualify)
        1    0.000    0.000    0.000    0.000 model.py:160(__init__)
        1    0.000    0.000    0.000    0.000 model.py:178(UnknownIntegerType)
        1    0.000    0.000    0.000    0.000 model.py:192(UnknownFloatType)
        1    0.000    0.000    0.000    0.000 model.py:204(BaseFunctionType)
        1    0.000    0.000    0.000    0.000 model.py:224(RawFunctionType)
        1    0.000    0.000    0.000    0.000 model.py:239(FunctionPtrType)
        1    0.000    0.000    0.000    0.000 model.py:25(BaseTypeByIdentity)
        1    0.000    0.000    0.000    0.000 model.py:261(PointerType)
        2    0.000    0.000    0.000    0.000 model.py:264(__init__)
        1    0.000    0.000    0.000    0.000 model.py:278(ConstPointerType)
        1    0.000    0.000    0.000    0.000 model.py:284(NamedPointerType)
        1    0.000    0.000    0.000    0.000 model.py:293(ArrayType)
        1    0.000    0.000    0.000    0.000 model.py:297(__init__)
        1    0.000    0.000    0.000    0.000 model.py:324(StructOrUnionOrEnum)
        1    0.000    0.000    0.000    0.000 model.py:341(StructOrUnion)
        1    0.000    0.000    0.000    0.000 model.py:478(StructType)
        1    0.000    0.000    0.000    0.000 model.py:482(UnionType)
        1    0.000    0.000    0.000    0.000 model.py:486(EnumType)
        1    0.000    0.000    0.000    0.000 model.py:72(BaseType)
        1    0.000    0.000    0.000    0.000 model.py:85(VoidType)
        1    0.000    0.000    0.000    0.000 model.py:88(__init__)
        1    0.000    0.000    0.000    0.000 model.py:97(BasePrimitiveType)
        1    0.000    0.000    0.001    0.001 morestats.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mstats.py:128(<module>)
        1    0.000    0.000    0.002    0.002 mstats_basic.py:4(<module>)
        1    0.000    0.000    0.000    0.000 mstats_extras.py:4(<module>)
        2    0.000    0.000    0.000    0.000 multiarray.py:1043(copyto)
      766    0.000    0.000    0.000    0.000 multiarray.py:145(concatenate)
       98    0.000    0.000    0.000    0.000 multiarray.py:312(where)
      252    0.000    0.000    0.000    0.000 multiarray.py:469(can_cast)
      177    0.000    0.000    0.000    0.000 multiarray.py:635(result_type)
        1    0.000    0.000    0.009    0.009 multiarray.py:7(<module>)
     1447    0.000    0.000    0.000    0.000 multiarray.py:707(dot)
        1    0.000    0.000    0.000    0.000 multiarray.py:853(bincount)
        2    0.000    0.000    0.000    0.000 multiarray.py:929(ravel_multi_index)
        9    0.000    0.000    0.000    0.000 multiarray.py:990(unravel_index)
        1    0.000    0.000    0.001    0.001 nanfunctions.py:22(<module>)
        2    0.000    0.000    0.000    0.000 nanfunctions.py:225(_nanmin_dispatcher)
        2    0.000    0.000    0.000    0.000 nanfunctions.py:229(nanmin)
        2    0.000    0.000    0.000    0.000 nanfunctions.py:340(_nanmax_dispatcher)
        2    0.000    0.000    0.000    0.000 nanfunctions.py:344(nanmax)
        1    0.000    0.000    0.000    0.000 ndgriddata.py:22(NearestNDInterpolator)
        1    0.000    0.000    0.000    0.000 ndgriddata.py:6(<module>)
        1    0.000    0.000    0.000    0.000 netcdf.py:103(netcdf_file)
        1    0.000    0.000    0.000    0.000 netcdf.py:18(<module>)
        1    0.000    0.000    0.000    0.000 netcdf.py:811(netcdf_variable)
        1    0.000    0.000    0.000    0.000 nnls.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nonlin.py:1004(BroydenSecond)
        1    0.000    0.000    0.000    0.000 nonlin.py:1048(Anderson)
        1    0.000    0.000    0.001    0.001 nonlin.py:106(<module>)
        1    0.000    0.000    0.000    0.000 nonlin.py:1184(DiagBroyden)
        1    0.000    0.000    0.000    0.000 nonlin.py:1231(LinearMixing)
        1    0.000    0.000    0.000    0.000 nonlin.py:1271(ExcitingMixing)
        1    0.000    0.000    0.000    0.000 nonlin.py:1329(KrylovJacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:134(NoConvergence)
        7    0.000    0.000    0.001    0.000 nonlin.py:1498(_nonlin_wrapper)
        7    0.000    0.000    0.000    0.000 nonlin.py:1509(<listcomp>)
        7    0.000    0.000    0.000    0.000 nonlin.py:1512(<listcomp>)
        8    0.000    0.000    0.000    0.000 nonlin.py:219(_set_doc)
        1    0.000    0.000    0.000    0.000 nonlin.py:418(TerminationCondition)
        1    0.000    0.000    0.000    0.000 nonlin.py:482(Jacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:550(InverseJacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:665(GenericBroyden)
        1    0.000    0.000    0.000    0.000 nonlin.py:691(LowRankMatrix)
        1    0.000    0.000    0.000    0.000 nonlin.py:911(BroydenFirst)
        1    0.000    0.000    0.000    0.000 nosetester.py:115(NoseTester)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
        1    0.000    0.000    0.004    0.004 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:122(NpzFile)
        1    0.000    0.000    0.000    0.000 npyio.py:58(BagObj)
        1    0.000    0.000    0.000    0.000 ntpath.py:6(<module>)
        1    0.000    0.000    0.000    0.000 null.py:39(<module>)
        1    0.000    0.000    0.000    0.000 null.py:45(NullWriter)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.001    0.001 numbers.py:6(<module>)
        1    0.000    0.000    0.008    0.008 numeric.py:1(<module>)
        2    0.000    0.000    0.000    0.000 numeric.py:166(ones)
       63    0.000    0.000    0.000    0.000 numeric.py:1782(isscalar)
        1    0.000    0.000    0.000    0.000 numeric.py:2066(identity)
      113    0.000    0.000    0.000    0.000 numeric.py:2175(_isclose_dispatcher)
      113    0.001    0.000    0.005    0.000 numeric.py:2179(isclose)
      113    0.001    0.000    0.002    0.000 numeric.py:2256(within_tol)
        6    0.000    0.000    0.000    0.000 numeric.py:2400(extend_all)
        1    0.000    0.000    0.000    0.000 numeric.py:81(ComplexWarning)
        3    0.000    0.000    0.000    0.000 numerictypes.py:239(obj2sctype)
        2    0.000    0.000    0.000    0.000 numerictypes.py:293(issubclass_)
        1    0.000    0.000    0.000    0.000 numerictypes.py:365(issubdtype)
        1    0.000    0.000    0.000    0.000 numerictypes.py:429(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:438(__getitem__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:445(_construct_lookups)
        1    0.000    0.000    0.000    0.000 numerictypes.py:515(<lambda>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:593(_register_types)
        1    0.000    0.000    0.002    0.002 numerictypes.py:81(<module>)
        1    0.000    0.000    0.000    0.000 numpy_converters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numpy_decoders.py:1(<module>)
        1    0.000    0.000    0.000    0.000 obj.py:106(AtomKind)
        1    0.000    0.000    0.000    0.000 obj.py:124(InteractionKind)
        1    0.000    0.000    0.001    0.001 obj.py:33(<module>)
        1    0.000    0.000    0.000    0.000 obj.py:56(MoleculeKind)
        1    0.000    0.000    0.000    0.000 odepack.py:12(ODEintWarning)
        1    0.000    0.000    0.000    0.000 odepack.py:2(<module>)
       52    0.000    0.000    0.000    0.000 offsetbox.py:109(<genexpr>)
       48    0.000    0.000    0.000    0.000 offsetbox.py:112(<genexpr>)
       48    0.000    0.000    0.000    0.000 offsetbox.py:113(<genexpr>)
       17    0.000    0.000    0.000    0.000 offsetbox.py:115(<listcomp>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1204(AnchoredText)
        2    0.000    0.000    0.000    0.000 offsetbox.py:124(<listcomp>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1253(OffsetImage)
        1    0.000    0.000    0.000    0.000 offsetbox.py:131(OffsetBox)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1358(AnnotationBbox)
       10    0.000    0.000    0.000    0.000 offsetbox.py:136(__init__)
     10/1    0.000    0.000    0.000    0.000 offsetbox.py:148(set_figure)
        1    0.000    0.000    0.000    0.000 offsetbox.py:15(<module>)
       10    0.000    0.000    0.000    0.000 offsetbox.py:158(axes)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1597(DraggableBase)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1720(DraggableOffsetBox)
        5    0.000    0.000    0.000    0.000 offsetbox.py:173(set_offset)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1746(DraggableAnnotation)
        6    0.000    0.000    0.003    0.001 offsetbox.py:189(get_offset)
       24    0.000    0.000    0.000    0.000 offsetbox.py:217(get_visible_children)
       24    0.000    0.000    0.000    0.000 offsetbox.py:221(<listcomp>)
       21    0.000    0.000    0.000    0.000 offsetbox.py:223(get_children)
     13/5    0.000    0.000    0.031    0.006 offsetbox.py:232(get_extent)
        1    0.000    0.000    0.031    0.031 offsetbox.py:239(get_window_extent)
      5/1    0.000    0.000    0.008    0.008 offsetbox.py:247(draw)
        1    0.000    0.000    0.000    0.000 offsetbox.py:266(PackerBase)
        5    0.000    0.000    0.000    0.000 offsetbox.py:267(__init__)
        1    0.000    0.000    0.000    0.000 offsetbox.py:310(VPacker)
        2    0.000    0.000    0.000    0.000 offsetbox.py:315(__init__)
      6/4    0.000    0.000    0.031    0.008 offsetbox.py:348(get_extent_offsets)
        9    0.000    0.000    0.000    0.000 offsetbox.py:36(bbox_artist)
      6/4    0.000    0.000    0.031    0.008 offsetbox.py:362(<listcomp>)
        6    0.000    0.000    0.000    0.000 offsetbox.py:364(<listcomp>)
        6    0.000    0.000    0.000    0.000 offsetbox.py:366(<listcomp>)
        6    0.000    0.000    0.000    0.000 offsetbox.py:371(<listcomp>)
        6    0.000    0.000    0.000    0.000 offsetbox.py:375(<listcomp>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:386(HPacker)
        3    0.000    0.000    0.000    0.000 offsetbox.py:391(__init__)
     13/7    0.000    0.000    0.032    0.005 offsetbox.py:423(get_extent_offsets)
     13/7    0.000    0.000    0.031    0.004 offsetbox.py:431(<listcomp>)
       36    0.000    0.000    0.000    0.000 offsetbox.py:438(<genexpr>)
